label,manifestUrl,projectId,size,progress,attribution,thumbnail
武家物奇談 : 3巻,https://www.dl.ndl.go.jp/api/iiif/9892954/manifest.json,kusazoushi,21,21,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/9892954/T0000001/full/full/0/default.jpg
かんなんの夢枕 2巻,https://www.dl.ndl.go.jp/api/iiif/8929934/manifest.json,kusazoushi,17,17,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/8929934/T0000001/full/full/0/default.jpg
妖怪雪濃段 2巻,https://www.dl.ndl.go.jp/api/iiif/10301458/manifest.json,kusazoushi,16,16,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/10301458/T0000001/full/full/0/default.jpg
化物敵討 2巻,https://www.dl.ndl.go.jp/api/iiif/8929727/manifest.json,kusazoushi,15,15,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/8929727/T0000001/full/full/0/default.jpg
餅酒腹中能同志 2巻,https://www.dl.ndl.go.jp/api/iiif/8929833/manifest.json,kusazoushi,15,15,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/8929833/T0000001/full/full/0/default.jpg
豆男江戸見物 2巻,https://www.dl.ndl.go.jp/api/iiif/8929794/manifest.json,kusazoushi,17,17,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/8929794/T0000001/full/full/0/default.jpg
冷水灰毛猫 2巻,https://www.dl.ndl.go.jp/api/iiif/8929715/manifest.json,kusazoushi,13,13,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/8929715/T0000001/full/full/0/default.jpg
木幡きつね,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/71aa5d86-23f6-4e1a-b6fe-424984a803d6/manifest,kusazoushi,28,28,東京大学総合図書館 General Library in the University of Tokyo, JAPAN,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/cd6f2c036c906539158f0b6af092250693e263e5.jpg
花芳野犬斑 / 山東京伝作,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/ac3a2a27-6da9-4c6f-a8fa-c501ebaff7d0/manifest,kusazoushi,15,15,東京大学総合図書館 General Library in the University of Tokyo, JAPAN,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/9bd563ace0542603292f22b8dc2d13876a6d5967.jpg
飛た間違矢口噂 2巻,https://www.dl.ndl.go.jp/api/iiif/8929691/manifest.json,kusazoushi,15,15,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/8929691/T0000001/full/full/0/default.jpg
百鬼徒然袋 3巻. [3],https://www.dl.ndl.go.jp/api/iiif/2551544/manifest.json,kusazoushi,12,0,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/2551544/T0000001/full/full/0/default.jpg
化物箱根先 2巻,https://www.dl.ndl.go.jp/api/iiif/8929733/manifest.json,kusazoushi,15,15,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/8929733/T0000001/full/full/0/default.jpg
変化物春遊 : 2巻,https://www.dl.ndl.go.jp/api/iiif/9892746/manifest.json,kusazoushi,17,17,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/9892746/T0000001/full/full/0/default.jpg
雨宮風宮出儘略縁記 3巻,https://www.dl.ndl.go.jp/api/iiif/8929282/manifest.json,kusazoushi,20,19,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/8929282/T0000001/full/full/0/default.jpg
嘘八百温故新知 : 2巻,https://www.dl.ndl.go.jp/api/iiif/9892504/manifest.json,kusazoushi,15,15,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/9892504/T0000001/full/full/0/default.jpg
九替十年色地獄 : 3巻,https://www.dl.ndl.go.jp/api/iiif/9892708/manifest.json,kusazoushi,20,20,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/9892708/T0000001/full/full/0/default.jpg
妖物十番斬 2巻,https://www.dl.ndl.go.jp/api/iiif/8929728/manifest.json,kusazoushi,16,1,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/8929728/T0000001/full/full/0/default.jpg
もふもふもふ怖噺 2巻,https://www.dl.ndl.go.jp/api/iiif/8929832/manifest.json,kusazoushi,15,15,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/8929832/T0000001/full/full/0/default.jpg
目連尊者地獄めくり / 宇留藤太夫正本,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/cda7a886-af38-4697-a3b9-1ab75b455c04/manifest,kusazoushi,21,21,東京大学総合図書館 General Library in the University of Tokyo, JAPAN,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/110b283bb7985caacb70319e9a881b3d013bda63.jpg
場戯嘉話古手返 : 3巻,https://www.dl.ndl.go.jp/api/iiif/9892773/manifest.json,kusazoushi,24,1,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/9892773/T0000001/full/full/0/default.jpg
通人為真似 2巻,https://www.dl.ndl.go.jp/api/iiif/8929937/manifest.json,kusazoushi,14,14,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/8929937/T0000001/full/full/0/default.jpg
絵本物見岡,https://www.dl.ndl.go.jp/api/iiif/2534222/manifest.json,kusazoushi,23,23,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/2534222/T0000001/full/full/0/default.jpg
新板替道中助六 : 3巻,https://www.dl.ndl.go.jp/api/iiif/9892754/manifest.json,kusazoushi,18,18,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/9892754/T0000001/full/full/0/default.jpg
化物鼻がひしげ 2巻,https://www.dl.ndl.go.jp/api/iiif/10301456/manifest.json,kusazoushi,13,13,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/10301456/T0000001/full/full/0/default.jpg
(金時)狸の土産,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/70d207e9-93a8-4287-921f-6448157e22a1/manifest,kusazoushi,16,16,東京大学総合図書館 General Library in the University of Tokyo, JAPAN,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/3585c9039453f4872be8a90633c1e401996eb245.jpg
鬼の趣向草 2巻,https://www.dl.ndl.go.jp/api/iiif/10301043/manifest.json,kusazoushi,16,16,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/10301043/T0000001/full/full/0/default.jpg
石燕画譜,https://www.dl.ndl.go.jp/api/iiif/2541893/manifest.json,kusazoushi,37,20,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/2541893/T0000001/full/full/0/default.jpg
江戸大芝居新役者附,https://www.dl.ndl.go.jp/api/iiif/2541189/manifest.json,kusazoushi,32,19,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/2541189/T0000001/full/full/0/default.jpg
大時代唐土化物 3巻,https://www.dl.ndl.go.jp/api/iiif/2534121/manifest.json,kusazoushi,17,5,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/2534121/T0000001/full/full/0/default.jpg
諸事米の飯 : 3巻,https://www.dl.ndl.go.jp/api/iiif/9892453/manifest.json,kusazoushi,20,18,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/9892453/T0000001/full/full/0/default.jpg
