label,manifestUrl,projectId,size,progress,attribution,thumbnail
中山伝信録 巻三,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw78602/manifest.json,ryukyu,63,0,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW786(2)%2FHW786(2)_001.tif/full/400,/0/default.jpg
[琉球人行列記],https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw44803/manifest.json,ryukyu,22,22,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW448(3)%2FHW448(3)_001.tif/full/400,/0/default.jpg
中山伝信録 巻三,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw78303/manifest.json,ryukyu,65,0,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW783(3)%2FHW783(3)_001.tif/full/400,/0/default.jpg
南島紀事 下,https://shimuchi.lib.u-ryukyu.ac.jp/collection/nakahara/na11001/manifest.json,ryukyu,63,0,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/NA110_01%2FNA110_01_001.tif/full/400,/0/default.jpg
南島志 呂,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw51602/manifest.json,ryukyu,46,46,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW516(2)%2FHW516(2)_001.tif/full/400,/0/default.jpg
琉球三省并三十六嶋之図,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw483/manifest.json,ryukyu,3,0,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW483%2FHW483_001.tif/full/400,/0/default.jpg
中山世譜 地理十六 外,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw522/manifest.json,ryukyu,52,0,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW522%2FHW522_001.tif/full/400,/0/default.jpg
本県地価ノ高キ理由調書,https://shimuchi.lib.u-ryukyu.ac.jp/collection/nakahara/na01801/manifest.json,ryukyu,26,26,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/NA018_01%2FNA018_01_001.tif/full/400,/0/default.jpg
東韓事略・琉球事略 致,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw51601/manifest.json,ryukyu,39,0,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW516(1)%2FHW516(1)_001.tif/full/400,/0/default.jpg
琉球来朝人名記録,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw453/manifest.json,ryukyu,8,0,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW453%2FHW453_001.tif/full/400,/0/default.jpg
新板 琉球人行列記,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw44801/manifest.json,ryukyu,24,24,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW448(1)%2FHW448(1)_001.tif/full/400,/0/default.jpg
琉球人来朝記 四之五,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw44603/manifest.json,ryukyu,33,33,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW446(3)%2FHW446(3)_001.tif/full/400,/0/default.jpg
中山聘使略,https://shimuchi.lib.u-ryukyu.ac.jp/collection/nakahara/na07701/manifest.json,ryukyu,35,2,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/NA077_01%2FNA077_01_001.tif/full/400,/0/default.jpg
琉球新誌 図附 下,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw47330202/manifest.json,ryukyu,31,31,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW473c-02(2)%2FHW473c-02(2)_001.tif/full/400,/0/default.jpg
大日本籌海全図 元,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw48502/manifest.json,ryukyu,34,0,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW485(2)%2FHW485(2)_001.tif/full/400,/0/default.jpg
中山聘使畧,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw4682/manifest.json,ryukyu,18,0,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW468b%2FHW468b_001.tif/full/400,/0/default.jpg
琉球入貢紀略,https://shimuchi.lib.u-ryukyu.ac.jp/collection/nakahara/na06401/manifest.json,ryukyu,37,37,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/NA064_01%2FNA064_01_001.tif/full/400,/0/default.jpg
中山伝信録 巻四,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw78204/manifest.json,ryukyu,54,0,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW782(4)%2FHW782(4)_001.tif/full/400,/0/default.jpg
湛水親方の名誉のために,https://shimuchi.lib.u-ryukyu.ac.jp/collection/nakahara/na06301/manifest.json,ryukyu,10,0,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/NA063_01%2FNA063_01_001.tif/full/400,/0/default.jpg
新鐫大日本海陸全図：附朝鮮 琉球,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw471/manifest.json,ryukyu,8,8,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW471%2FHW471_001.tif/full/400,/0/default.jpg
琉球へアメリカ船渡来書,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw501/manifest.json,ryukyu,7,7,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW501%2FHW501_001.tif/full/400,/0/default.jpg
琉球紀事,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw441/manifest.json,ryukyu,13,9,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW441%2FHW441_001.tif/full/400,/0/default.jpg
中山伝信録 巻四,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw78504/manifest.json,ryukyu,33,0,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW785(4)%2FHW785(4)_001.tif/full/400,/0/default.jpg
琉球沿革志 上,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw51701/manifest.json,ryukyu,46,0,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW517(1)%2FHW517(1)_001.tif/full/400,/0/default.jpg
天保三壬辰年琉球人参府之節勤方書留,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw455/manifest.json,ryukyu,21,21,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW455%2FHW455_001.tif/full/400,/0/default.jpg
南島紀事 中,https://shimuchi.lib.u-ryukyu.ac.jp/collection/nakahara/na10901/manifest.json,ryukyu,51,13,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/NA109_01%2FNA109_01_001.tif/full/400,/0/default.jpg
天保三壬辰年・琉球人参府・弐朱吹立御触写,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw450/manifest.json,ryukyu,24,24,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW450%2FHW450_001.tif/full/400,/0/default.jpg
琉球藩史 弐之巻,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw4903102/manifest.json,ryukyu,54,1,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW490-c1(2)%2FHW490-c1(2)_001.tif/full/400,/0/default.jpg
支那冊封使来琉諸記 下巻,https://shimuchi.lib.u-ryukyu.ac.jp/collection/nakahara/na00901/manifest.json,ryukyu,140,140,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/NA009_01%2FNA009_01_001.tif/full/400,/0/default.jpg
下等小学日本地誌略図問答 巻之二 諳射日本地図 東山道北陸道之部,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw48604/manifest.json,ryukyu,14,0,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW486(4)%2FHW486(4)_001.tif/full/400,/0/default.jpg
五事略 上,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw52130101/manifest.json,ryukyu,59,0,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW521c-01(1)%2FHW521c-01(1)_001.tif/full/400,/0/default.jpg
新版 琉球人てまり歌,https://shimuchi.lib.u-ryukyu.ac.jp/collection/nakahara/na04501/manifest.json,ryukyu,7,5,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/NA045_01%2FNA045_01_001.tif/full/400,/0/default.jpg
琉球雑話,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw49131/manifest.json,ryukyu,24,22,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW491-c1%2FHW491-c1_001.tif/full/400,/0/default.jpg
琉球国事畧,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw518/manifest.json,ryukyu,46,2,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW518%2FHW518_001.tif/full/400,/0/default.jpg
大日本籌海全図(部分) （琉球嶋々地図集）,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw469/manifest.json,ryukyu,11,0,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW469%2FHW469_001.tif/full/400,/0/default.jpg
沖縄縣地誌略,https://shimuchi.lib.u-ryukyu.ac.jp/collection/nakahara/na05101/manifest.json,ryukyu,47,47,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/NA051_01%2FNA051_01_001.tif/full/400,/0/default.jpg
大日本籌海全図 貞,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw48505/manifest.json,ryukyu,30,0,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW485(5)%2FHW485(5)_001.tif/full/400,/0/default.jpg
鳥島移住始末,https://shimuchi.lib.u-ryukyu.ac.jp/collection/nakahara/na10201/manifest.json,ryukyu,43,12,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/NA102_01%2FNA102_01_001.tif/full/400,/0/default.jpg
中山伝信録 巻二,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw78302/manifest.json,ryukyu,55,55,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW783(2)%2FHW783(2)_001.tif/full/400,/0/default.jpg
琉球来朝記 自一至七,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw44701/manifest.json,ryukyu,84,84,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW447(1)%2FHW447(1)_001.tif/full/400,/0/default.jpg
琉球より異船届書,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw500/manifest.json,ryukyu,6,2,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW500%2FHW500_001.tif/full/400,/0/default.jpg
五事略 下,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw52130102/manifest.json,ryukyu,34,0,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW521c-01(2)%2FHW521c-01(2)_001.tif/full/400,/0/default.jpg
中山伝信録 巻五,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw78405/manifest.json,ryukyu,55,0,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW784(5)%2FHW784(5)_001.tif/full/400,/0/default.jpg
南島志,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw513/manifest.json,ryukyu,43,43,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW513%2FHW513_001.tif/full/400,/0/default.jpg
琉球往来（下）,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw49402/manifest.json,ryukyu,56,0,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW494(2)%2FHW494(2)_001.tif/full/400,/0/default.jpg
琉球人来朝記 五、六、七,https://shimuchi.lib.u-ryukyu.ac.jp/collection/nakahara/na09901/manifest.json,ryukyu,24,24,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/NA099_01%2FNA099_01_001.tif/full/400,/0/default.jpg
江関集(蘐園集),https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw493/manifest.json,ryukyu,39,0,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW493%2FHW493_001.tif/full/400,/0/default.jpg
内国地図 畿内之部、東海道之部 元,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw48401/manifest.json,ryukyu,33,0,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW484(1)%2FHW484(1)_001.tif/full/400,/0/default.jpg
琉球三省并三十六嶋之図,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw487/manifest.json,ryukyu,3,0,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW487%2FHW487_001.tif/full/400,/0/default.jpg
琉球人就来府淀川筋船行列帳 但木津川より大阪御屋敷迄並其外一巻,https://shimuchi.lib.u-ryukyu.ac.jp/collection/nakahara/na09601/manifest.json,ryukyu,41,29,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/NA096_01%2FNA096_01_001.tif/full/400,/0/default.jpg
下等小学日本地誌略図問答 〔巻之四〕 諳射日本地図 北海道琉球之部,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw48608/manifest.json,ryukyu,19,19,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW486(8)%2FHW486(8)_001.tif/full/400,/0/default.jpg
琉球談,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw49532/manifest.json,ryukyu,58,0,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW495c-2%2FHW495c-2_001.tif/full/400,/0/default.jpg
中山伝信録 巻一,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw78301/manifest.json,ryukyu,48,48,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW783(1)%2FHW783(1)_001.tif/full/400,/0/default.jpg
琉球人行列附 天保十三壬寅年十一月,https://shimuchi.lib.u-ryukyu.ac.jp/collection/nakahara/na09201/manifest.json,ryukyu,8,8,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/NA092_01%2FNA092_01_001.tif/full/400,/0/default.jpg
琉球諸嶌図,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw480/manifest.json,ryukyu,4,0,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW480%2FHW480_001.tif/full/400,/0/default.jpg
琉球人大行列記,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw459/manifest.json,ryukyu,22,22,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW459%2FHW459_001.tif/full/400,/0/default.jpg
琉球秊代記 附雑話 全,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw50632/manifest.json,ryukyu,37,32,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW506c-2%2FHW506c-2_001.tif/full/400,/0/default.jpg
琉球聘使記,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw456/manifest.json,ryukyu,15,0,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW456%2FHW456_001.tif/full/400,/0/default.jpg
中山伝信録 巻一、巻二,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw78601/manifest.json,ryukyu,95,95,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW786(1)%2FHW786(1)_001.tif/full/400,/0/default.jpg
琉球人帰国に付国役金の記録,https://shimuchi.lib.u-ryukyu.ac.jp/collection/nakahara/na09501/manifest.json,ryukyu,24,22,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/NA095_01%2FNA095_01_001.tif/full/400,/0/default.jpg
大日本国細図 東国之部 上,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw4793101/manifest.json,ryukyu,62,0,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW479c-1(1)%2FHW479c-1(1)_001.tif/full/400,/0/default.jpg
琉球人大行列記 大全 来朝新板絵入,https://shimuchi.lib.u-ryukyu.ac.jp/collection/nakahara/na09401/manifest.json,ryukyu,29,29,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/NA094_01%2FNA094_01_001.tif/full/400,/0/default.jpg
中山伝信録 巻六,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw78206/manifest.json,ryukyu,59,0,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW782(6)%2FHW782(6)_001.tif/full/400,/0/default.jpg
中山伝信録 巻二,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw78402/manifest.json,ryukyu,53,53,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW784(2)%2FHW784(2)_001.tif/full/400,/0/default.jpg
中山伝信録 巻六,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw78306/manifest.json,ryukyu,54,0,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW783(6)%2FHW783(6)_001.tif/full/400,/0/default.jpg
中山伝信録 巻三,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw78503/manifest.json,ryukyu,62,0,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW785(3)%2FHW785(3)_001.tif/full/400,/0/default.jpg
琉球国外交録,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw499/manifest.json,ryukyu,79,0,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW499%2FHW499_001.tif/full/400,/0/default.jpg
戊辰琉球人来朝之式 全,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw458/manifest.json,ryukyu,29,29,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW458%2FHW458_001.tif/full/400,/0/default.jpg
下等小学日本地誌略図問答 巻之三 山陰山陽南海西海道之部,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw48605/manifest.json,ryukyu,30,0,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW486(5)%2FHW486(5)_001.tif/full/400,/0/default.jpg
中山伝信録 巻一,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw78501/manifest.json,ryukyu,51,51,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW785(1)%2FHW785(1)_001.tif/full/400,/0/default.jpg
琉球王府花押印状 玉川王子朝達,https://shimuchi.lib.u-ryukyu.ac.jp/collection/other/ot07002/manifest.json,ryukyu,9,0,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/OT070_02%2FOT070_02_001.tif/full/400,/0/default.jpg
大日本国細図,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw47932/manifest.json,ryukyu,100,0,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW479c-2%2FHW479c-2_001.tif/full/400,/0/default.jpg
中山伝信録 巻四,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw78304/manifest.json,ryukyu,35,0,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW783(4)%2FHW783(4)_001.tif/full/400,/0/default.jpg
中山王尚敬花押印状／1枚,https://shimuchi.lib.u-ryukyu.ac.jp/collection/other/ot05001/manifest.json,ryukyu,1,1,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/OT050_01%2FOT050_01_001.tif/full/400,/0/default.jpg
琉球王府花押印状 譜久山親方朝典,https://shimuchi.lib.u-ryukyu.ac.jp/collection/other/ot07001/manifest.json,ryukyu,8,0,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/OT070_01%2FOT070_01_001.tif/full/400,/0/default.jpg
北海道諳射訳図 琉球諸島諳射訳図,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw478/manifest.json,ryukyu,3,0,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW478%2FHW478_001.tif/full/400,/0/default.jpg
琉球人来朝記 一之二,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw44601/manifest.json,ryukyu,23,23,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW446(1)%2FHW446(1)_001.tif/full/400,/0/default.jpg
琉球新誌 巻上,https://shimuchi.lib.u-ryukyu.ac.jp/collection/nakahara/na13101/manifest.json,ryukyu,39,39,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/NA131_01%2FNA131_01_001.tif/full/400,/0/default.jpg
沖縄県地誌畧,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw47032/manifest.json,ryukyu,41,1,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW470c-2%2FHW470c-2_001.tif/full/400,/0/default.jpg
沖縄県地誌畧,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw47031/manifest.json,ryukyu,43,43,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW470c-1%2FHW470c-1_001.tif/full/400,/0/default.jpg
旧藩中租税徴収ニ関スル事項,https://shimuchi.lib.u-ryukyu.ac.jp/collection/nakahara/na05001/manifest.json,ryukyu,53,11,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/NA050_01%2FNA050_01_001.tif/full/400,/0/default.jpg
琉球来聘志(仮) 天保十三年,https://shimuchi.lib.u-ryukyu.ac.jp/collection/nakahara/na01501/manifest.json,ryukyu,15,15,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/NA015_01%2FNA015_01_001.tif/full/400,/0/default.jpg
奉使琉球始末 草稿之一部,https://shimuchi.lib.u-ryukyu.ac.jp/collection/nakahara/na05501/manifest.json,ryukyu,15,15,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/NA055_01%2FNA055_01_001.tif/full/400,/0/default.jpg
大日本籌海全図 享,https://shimuchi.lib.u-ryukyu.ac.jp/collection/sakamaki/hw48503/manifest.json,ryukyu,29,0,University of the Ryukyus Library,https://shimuchi.lib.u-ryukyu.ac.jp/iiif/2/HW485(3)%2FHW485(3)_001.tif/full/400,/0/default.jpg
