label,manifestUrl,projectId,size,progress,attribution,thumbnail
絵本写宝袋 9巻 9之巻上,https://d-archive.u-gakugei.ac.jp/iiif/item/10912166/manifest.json,gakugei,21,0,東京学芸大学教育コンテンツアーカイブ,https://d-archive.u-gakugei.ac.jp/iiif/2/library%2F10912166%2F00001.tif/full/400,/0/default.jpg
鼎左秘録,https://kotenseki.nijl.ac.jp/biblio/100346965/manifest,gakugei,50,50,東京学芸大学附属図書館 国文学研究資料館,https://kotenseki.nijl.ac.jp/api/iiif/100346965/v4/TKGK/TKGK-00130/TKGK-00130-00000.tif/full/400,/0/default.jpg
新板絵入伊勢物語 : かうしやく付 2巻 上,https://d-archive.u-gakugei.ac.jp/iiif/item/10911790/manifest.json,gakugei,16,1,東京学芸大学教育コンテンツアーカイブ,https://d-archive.u-gakugei.ac.jp/iiif/2/library%2F10911790%2F00001.tif/full/400,/0/default.jpg
女源氏教訓鑑,https://www.dheq.org/repo/iiif/3629/manifest,gakugei,78,71,東京学芸大学附属図書館,https://www.dheq.org/repo/files/medium/4427398589d66a0ce2cdb6e0c455bc9d21b28093.jpg
絵本写宝袋 9巻 9之巻下,https://d-archive.u-gakugei.ac.jp/iiif/item/10912167/manifest.json,gakugei,19,0,東京学芸大学教育コンテンツアーカイブ,https://d-archive.u-gakugei.ac.jp/iiif/2/library%2F10912167%2F00001.tif/full/400,/0/default.jpg
江戸名所図会 20巻 巻之13,https://d-archive.u-gakugei.ac.jp/iiif/item/07129464/manifest.json,gakugei,89,2,東京学芸大学教育コンテンツアーカイブ,https://d-archive.u-gakugei.ac.jp/iiif/2/library%2F07129464%2F00001.tif/full/400,/0/default.jpg
江戸名所図会 20巻 巻之2,https://d-archive.u-gakugei.ac.jp/iiif/item/07129352/manifest.json,gakugei,49,49,東京学芸大学教育コンテンツアーカイブ,https://d-archive.u-gakugei.ac.jp/iiif/2/library%2F07129352%2F00001.tif/full/400,/0/default.jpg
車世界轟寿語録,https://d-archive.u-gakugei.ac.jp/iiif/item/18505909/manifest.json,gakugei,1,1,東京学芸大学教育コンテンツアーカイブ,https://d-archive.u-gakugei.ac.jp/iiif/2/library%2F18505909%2F0001.tif/full/400,/0/default.jpg
葉唄合俳優双六,https://d-archive.u-gakugei.ac.jp/iiif/item/18505907/manifest.json,gakugei,1,0,東京学芸大学教育コンテンツアーカイブ,https://d-archive.u-gakugei.ac.jp/iiif/2/library%2F18505907%2F0001.tif/full/400,/0/default.jpg
自筆寿語六,https://d-archive.u-gakugei.ac.jp/iiif/item/18505921/manifest.json,gakugei,1,0,東京学芸大学教育コンテンツアーカイブ,https://d-archive.u-gakugei.ac.jp/iiif/2/library%2F18505921%2F0001.tif/full/400,/0/default.jpg
江戸町独案内,https://kotenseki.nijl.ac.jp/biblio/100346845/manifest,gakugei,62,19,東京学芸大学附属図書館 国文学研究資料館,https://kotenseki.nijl.ac.jp/api/iiif/100346845/v4/TKGK/TKGK-00020/TKGK-00020-00000.tif/full/400,/0/default.jpg
しんぱん東京車双六,https://d-archive.u-gakugei.ac.jp/iiif/item/18505897/manifest.json,gakugei,1,1,東京学芸大学教育コンテンツアーカイブ,https://d-archive.u-gakugei.ac.jp/iiif/2/library%2F18505897%2F0001.tif/full/400,/0/default.jpg
前訓,https://www.dheq.org/repo/iiif/3628/manifest,gakugei,36,36,東京学芸大学附属図書館,https://www.dheq.org/repo/files/medium/d209511e5ebdc49bebf1a96e58dd62a6ec11914b.jpg
