label,manifestUrl,projectId,size,progress,attribution,thumbnail
水谷禽譜. [5],https://www.dl.ndl.go.jp/api/iiif/2553658/manifest.json,zukan,64,0,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/2553658/T0000001/full/full/0/default.jpg
紅葉集,https://www.dl.ndl.go.jp/api/iiif/2540519/manifest.json,zukan,60,0,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/2540519/T0000001/full/full/0/default.jpg
本草図譜. 巻49-51,https://www.dl.ndl.go.jp/api/iiif/2550790/manifest.json,zukan,100,0,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/2550790/T0000001/full/full/0/default.jpg
目八譜. 第３巻,https://www.dl.ndl.go.jp/api/iiif/1287298/manifest.json,zukan,70,0,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1287298/T0000001/full/full/0/default.jpg
鯨史稿 6巻. [2],https://www.dl.ndl.go.jp/api/iiif/2575476/manifest.json,zukan,95,0,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/2575476/T0000001/full/full/0/default.jpg
本草図譜. 巻34-36,https://www.dl.ndl.go.jp/api/iiif/2550785/manifest.json,zukan,86,0,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/2550785/T0000001/full/full/0/default.jpg
虫譜図説 12巻. [5],https://www.dl.ndl.go.jp/api/iiif/2553453/manifest.json,zukan,68,0,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/2553453/T0000001/full/full/0/default.jpg
救荒野菜圖説,https://www.dl.ndl.go.jp/api/iiif/2536199/manifest.json,zukan,11,11,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/2536199/T0000001/full/full/0/default.jpg
水谷禽譜. [1],https://www.dl.ndl.go.jp/api/iiif/2553654/manifest.json,zukan,66,0,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/2553654/T0000001/full/full/0/default.jpg
虫譜図説 12巻. [6],https://www.dl.ndl.go.jp/api/iiif/2553454/manifest.json,zukan,68,0,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/2553454/T0000001/full/full/0/default.jpg
本草図譜. 巻76-78,https://www.dl.ndl.go.jp/api/iiif/2550799/manifest.json,zukan,69,0,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/2550799/T0000001/full/full/0/default.jpg
虫譜図説 12巻. [1],https://www.dl.ndl.go.jp/api/iiif/2553449/manifest.json,zukan,75,0,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/2553449/T0000001/full/full/0/default.jpg
本草図譜. 巻82-84,https://www.dl.ndl.go.jp/api/iiif/2550801/manifest.json,zukan,90,0,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/2550801/T0000001/full/full/0/default.jpg
目八譜. 第１１巻,https://www.dl.ndl.go.jp/api/iiif/1287306/manifest.json,zukan,57,0,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1287306/T0000001/full/full/0/default.jpg
本草図譜. 巻70-72,https://www.dl.ndl.go.jp/api/iiif/2550797/manifest.json,zukan,69,0,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/2550797/T0000001/full/full/0/default.jpg
本草図譜. 巻43-45,https://www.dl.ndl.go.jp/api/iiif/2550788/manifest.json,zukan,80,0,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/2550788/T0000001/full/full/0/default.jpg
蘭山禽譜,https://www.dl.ndl.go.jp/api/iiif/2537261/manifest.json,zukan,55,0,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/2537261/T0000001/full/full/0/default.jpg
畫本野山草. [1],https://www.dl.ndl.go.jp/api/iiif/2557217/manifest.json,zukan,31,0,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/2557217/T0000001/full/full/0/default.jpg
畫本野山草. [3],https://www.dl.ndl.go.jp/api/iiif/2557219/manifest.json,zukan,26,0,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/2557219/T0000001/full/full/0/default.jpg
目八譜. 第２巻,https://www.dl.ndl.go.jp/api/iiif/1286774/manifest.json,zukan,62,0,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/1286774/T0000001/full/full/0/default.jpg
草木奇品家雅見 3巻. [2],https://www.dl.ndl.go.jp/api/iiif/2558233/manifest.json,zukan,47,0,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/2558233/T0000001/full/full/0/default.jpg
本草図譜. 巻37-39,https://www.dl.ndl.go.jp/api/iiif/2550786/manifest.json,zukan,76,0,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/2550786/T0000001/full/full/0/default.jpg
本草図譜. 巻22-24,https://www.dl.ndl.go.jp/api/iiif/2550781/manifest.json,zukan,97,0,国立国会図書館 National Diet Library, JAPAN,https://www.dl.ndl.go.jp/api/iiif/2550781/T0000001/full/full/0/default.jpg
